MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,TIME_OF_DAY,HOUR_OF_DAY,ILLUMINATION,WEATHER,ROAD_CONDITION,COLLISION_TYPE,RELATION_TO_ROAD,PERSON_COUNT,VEHICLE_COUNT,AUTOMOBILE_COUNT,MOTORCYCLE_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,MIN_INJ_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,UNBELTED_OCC_COUNT,PED_DEATH_COUNT,PED_MAJ_INJ_COUNT,COMM_VEH_COUNT,MAX_SEVERITY_LEVEL,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,lat,long,DEC_LAT,DEC_LONG
2118,2,5,9999,99,3,1,1,7,5,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 33:07.675,79 58:21.295,40.5521,-79.9726
2116,2,5,2020,20,3,1,0,2,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,40 32:40.497,80 02:09.174,40.5446,-80.0359
2118,6,2,9999,99,1,1,0,1,1,2,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 30:51.634,79 57:32.931,40.5143,-79.9591
2301,2,5,1050,10,1,1,0,5,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:57.555,79 59:56.527,40.4493,-79.9991
2118,3,3,9999,99,1,1,0,6,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 32:09.452,79 59:17.239,40.536,-79.9881
2115,3,3,519,5,3,1,0,7,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 26:57.801,80 06:26.960,40.4495,-80.1074
2301,1,4,1230,12,1,1,0,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40 26:57.146,79 54:04.692,40.4492,-79.9013
2301,1,5,2342,23,3,1,0,4,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:11.684,79 57:19.915,40.4366,-79.9555
2118,1,5,9999,99,3,1,1,1,1,3,2,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 28:48.764,79 57:55.795,40.4796,-79.9661
2109,1,5,2028,20,3,1,0,7,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40 21:55.617,80 04:14.564,40.3654,-80.0707
2112,2,3,900,9,1,4,6,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 29:49.623,79 52:01.497,40.4971,-79.8671
2464,4,5,831,8,1,1,0,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,40 36:02.750,79 45:21.952,40.6008,-79.7561
2301,5,2,1335,13,1,1,0,1,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 24:50.986,80 00:35.977,40.4142,-80.01
2407,6,6,1447,14,1,1,0,1,1,5,3,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 20:45.588,80 01:38.230,40.346,-80.0273
2117,2,4,1029,10,1,1,0,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,40 23:58.804,80 03:53.707,40.3997,-80.0649
2304,4,6,1735,17,1,1,0,4,1,3,2,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,8,0,1,0,0,0,1,0,0,40 19:23.736,79 49:10.920,40.3233,-79.8197
2415,4,7,742,7,1,1,0,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40 24:36.379,80 04:50.416,40.4109,-80.08
2301,1,2,842,8,1,4,6,6,1,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,40 23:53.201,79 56:51.822,40.3981,-79.9477
2301,1,7,1548,15,1,1,0,4,1,9,4,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,40 25:26.698,80 01:49.992,40.4241,-80.0306
2112,2,2,1454,14,1,2,1,7,4,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 30:45.561,79 51:16.222,40.5127,-79.8545
2301,3,6,2145,21,3,1,0,8,1,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 25:35.475,79 58:23.642,40.4265,-79.9732
2473,3,4,1006,10,1,1,0,2,1,3,2,1,0,1,0,0,0,0,0,3,0,3,0,2,0,0,0,8,0,0,0,0,0,1,0,0,40 21:45.880,79 52:28.010,40.3627,-79.8744
2113,4,6,1317,13,1,1,0,8,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,40 27:39.806,79 51:58.790,40.4611,-79.8663
2212,4,6,2343,23,3,1,0,1,1,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 39:18.662,80 04:21.068,40.6552,-80.0726
2301,4,2,1610,16,1,1,0,7,2,3,2,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,0,0,1,0,40 26:40.740,79 53:46.186,40.4447,-79.8962
2301,1,5,1125,11,1,1,0,4,1,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,40 26:39.529,79 55:04.181,40.4443,-79.9178
2403,3,2,619,6,2,1,0,2,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 23:06.648,79 56:19.384,40.3852,-79.9387
2113,4,3,1012,10,1,1,0,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 28:36.413,79 50:49.933,40.4768,-79.8472
2413,4,5,1547,15,1,2,1,4,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40 22:40.076,79 58:31.630,40.3778,-79.9755
2301,5,7,2342,23,3,1,0,4,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40 26:50.179,80 00:37.011,40.4473,-80.0103
2432,5,4,1035,10,1,1,0,5,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40 31:41.2  ,79 52:47.3  ,40.5281,-79.8798
2419,1,2,1530,15,1,1,0,1,1,8,3,1,0,0,0,0,1,0,0,4,1,3,1,0,0,0,1,4,0,0,0,0,0,0,1,0,40 26:40.290,79 50:33.141,40.4445,-79.8425
2407,3,3,1738,17,1,1,0,1,1,6,2,1,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 21:02.111,80 00:54.377,40.3506,-80.0151
2301,5,2,1125,11,1,1,0,0,5,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,0,1,0,0,40 25:37.686,79 54:25.304,40.4271,-79.907
2301,5,2,1733,17,1,1,0,1,1,3,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 26:40.405,80 00:03.103,40.4446,-80.0009
2301,2,7,1350,13,8,1,0,1,1,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 25:31.411,80 00:06.514,40.4254,-80.0018
2454,3,5,1642,16,1,1,0,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 19:43.000,79 56:42.000,40.3286,-79.9449
2301,3,6,230,2,3,2,1,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,40 25:28.808,79 59:06.100,40.4247,-79.985
2301,5,6,1305,13,1,1,0,5,6,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40 28:00.562,79 56:45.848,40.4668,-79.9461
2301,5,4,1515,15,1,1,0,4,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:16.121,80 03:47.554,40.4378,-80.0632
2301,6,5,1652,16,1,2,1,1,1,3,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,40 22:14.457,79 54:51.965,40.3707,-79.9144
2446,6,7,1400,14,1,1,0,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40 26:18.495,79 46:15.782,40.4385,-79.7711
2116,1,6,457,4,3,1,0,7,5,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 30:00.984,80 01:19.555,40.5003,-80.0221
2108,3,3,1747,17,1,1,0,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 34:19.267,80 00:58.989,40.572,-80.0164
2213,2,2,1949,19,3,1,0,1,1,3,3,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 30:13.083,80 13:20.825,40.5037,-80.2224
2435,4,7,2104,21,3,1,0,1,1,4,2,1,0,1,0,0,0,0,0,4,0,4,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 24:53.083,80 03:42.423,40.4147,-80.0618
2301,4,3,2225,22,3,1,0,1,1,7,5,3,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 26:20.745,79 59:37.602,40.4391,-79.9938
2301,5,2,637,6,1,1,0,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:21.258,79 56:18.967,40.4559,-79.9386
2102,1,1,100,1,3,2,1,7,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 23:53.210,80 06:15.981,40.3981,-80.1044
2203,2,3,658,6,5,4,5,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 30:45.193,80 16:14.002,40.5126,-80.2706
2111,4,6,2300,23,3,2,1,1,1,3,3,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 22:45.582,79 48:25.154,40.3793,-79.807
2301,4,4,1215,12,1,1,0,1,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 26:15.310,79 55:22.810,40.4376,-79.923
2112,4,7,708,7,1,1,0,7,5,4,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,40 32:26.777,79 49:59.290,40.5408,-79.8331
2301,5,6,1430,14,1,1,0,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:33.117,80 03:35.172,40.4425,-80.0598
2116,1,3,1733,17,3,1,0,2,1,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,1,0,0,0,1,0,0,40 30:42.533,79 59:47.822,40.5118,-79.9966
2216,1,5,1542,15,1,1,6,4,1,2,2,1,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,40 37:55.044,80 00:02.515,40.632,-80.0007
2301,1,6,1638,16,1,4,3,1,1,4,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,40 24:57.813,79 56:48.290,40.4164,-79.9469
2301,2,5,1940,19,3,1,0,4,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40 26:48.404,79 57:02.030,40.4468,-79.9506
2213,3,4,1018,10,1,1,0,7,5,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 30:56.493,80 13:09.796,40.5157,-80.2194
2301,1,1,2130,21,3,8,5,7,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 27:22.918,79 56:26.264,40.4564,-79.9406
2301,2,2,910,9,1,1,0,4,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:11.520,79 59:33.748,40.4532,-79.9927
2213,3,3,1856,18,3,2,1,4,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 30:50.305,80 13:20.357,40.514,-80.2223
2301,3,3,1907,19,4,1,0,4,1,5,3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,1,1,0,40 27:31.075,79 52:30.897,40.4597,-79.8741
2466,4,7,1400,14,1,1,0,1,1,6,3,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,8,0,0,1,0,0,0,0,0,40 31:39.374,79 48:45.387,40.5276,-79.8126
2481,5,2,1725,17,1,1,0,5,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 36:34.833,80 05:40.388,40.6097,-80.0946
2108,2,3,1627,16,1,1,0,1,1,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 33:29.308,80 01:24.560,40.5582,-80.0233
2445,2,7,1220,12,1,1,0,4,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40 28:44.857,79 57:59.273,40.4785,-79.9674
2301,4,2,2120,21,3,1,0,5,1,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,40 27:31.777,79 58:22.209,40.4588,-79.9728
2301,4,6,715,7,1,2,1,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:56.286,79 56:51.623,40.4656,-79.9477
2411,4,4,553,5,5,1,0,1,1,3,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,1,0,0,1,0,40 25:52.244,79 52:22.118,40.4312,-79.8728
2301,1,3,1321,13,1,4,3,1,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:04.868,80 02:04.982,40.4347,-80.0347
2407,2,2,1909,19,3,1,0,1,1,3,3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,40 20:57.651,80 03:06.133,40.3493,-80.0517
2407,2,5,1912,19,3,2,1,1,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,40 18:48.088,80 04:00.551,40.3134,-80.0668
2466,3,1,1420,14,1,1,0,4,1,2,2,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,40 31:09.310,79 46:26.590,40.5193,-79.7741
2403,3,5,1642,16,1,1,0,1,1,5,4,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,40 24:37.736,79 57:19.125,40.4105,-79.9553
2203,4,4,640,6,1,1,0,8,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,40 27:14.004,80 14:24.831,40.4539,-80.2402
2301,4,2,2138,21,3,1,0,7,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40 25:36.973,80 01:19.780,40.4269,-80.0222
2303,4,3,1456,14,1,1,0,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 23:06.005,79 51:45.866,40.385,-79.8627
2473,1,3,1733,17,3,1,0,4,1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,40 21:37.746,79 54:27.685,40.3605,-79.9077
2301,3,2,1541,15,1,1,0,1,1,4,3,1,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,40 26:03.200,79 59:22.900,40.4342,-79.9897
2115,1,3,650,6,5,1,0,1,1,4,4,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,40 26:28.570,80 09:26.207,40.4413,-80.1573
2435,3,6,1506,15,1,1,0,1,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40 24:56.219,80 03:35.884,40.4156,-80.06
2471,4,7,1832,18,1,1,0,6,1,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 16:20.258,79 54:00.806,40.2723,-79.9002
2113,4,1,1006,10,1,1,0,7,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40 30:43.968,79 50:36.259,40.5122,-79.8434
2301,4,6,1634,16,1,1,0,4,1,2,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 27:09.990,79 56:56.680,40.4528,-79.9491
2301,4,6,1551,15,1,1,0,5,1,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,1,40 24:07.244,80 00:02.139,40.402,-80.0006
2444,1,2,838,8,1,4,5,1,1,9,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,40 28:20.283,80 03:44.798,40.4723,-80.0624
2403,1,6,638,6,3,1,0,6,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 23:16.310,79 56:43.780,40.3879,-79.9455
2213,2,2,1738,17,3,2,1,1,1,2,4,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,40 31:29.897,80 12:46.077,40.525,-80.2128
2403,2,5,1728,17,1,1,0,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 20:48.402,79 58:24.897,40.3468,-79.9736
2461,3,5,1627,16,1,1,0,6,1,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,40 29:41.889,79 56:11.887,40.495,-79.9366
2115,3,6,1412,14,1,1,0,7,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 25:39.919,80 06:21.269,40.4286,-80.1061
2123,5,6,136,1,3,5,1,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 20:22.016,80 05:12.030,40.3394,-80.0867
2301,5,6,1916,19,1,1,0,4,1,6,2,1,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 25:01.020,80 01:26.724,40.417,-80.0241
2466,1,4,305,3,3,1,6,7,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,40 29:17.460,79 42:40.413,40.4882,-79.7112
2301,3,6,730,7,1,1,0,4,2,3,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,40 26:31.010,79 55:09.680,40.4419,-79.9194
2108,3,2,1555,15,1,1,0,4,1,2,2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,40 36:31.548,80 03:10.021,40.6087,-80.0527
2301,4,2,1345,13,1,1,0,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 27:11.095,79 58:49.206,40.4531,-79.9803
2414,3,7,1926,19,1,1,0,4,1,7,2,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 21:27.402,80 06:18.588,40.3576,-80.1052
2303,5,7,1300,13,1,1,0,5,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,40 21:39.108,79 50:42.774,40.3609,-79.8452
2402,5,4,1930,19,1,1,0,4,1,4,2,1,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,40 29:43.316,80 03:58.294,40.4954,-80.0662
2301,2,6,2105,21,3,1,0,5,4,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,40 27:53.805,79 56:10.530,40.4649,-79.9363
2215,1,1,1906,19,3,1,0,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,40 31:31.890,80 04:11.149,40.5255,-80.0698
2446,2,3,1905,19,3,1,0,5,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:14.431,79 45:32.279,40.4373,-79.759
2126,4,2,1630,16,1,2,1,2,1,3,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 28:30.367,80 05:45.106,40.4751,-80.0959
2435,5,3,1230,12,1,1,0,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40 25:35.109,80 03:26.676,40.4264,-80.0574
2301,5,1,1329,13,1,2,1,1,1,6,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,40 25:35.843,79 55:02.835,40.4266,-79.9175
2115,2,2,1432,14,1,1,1,4,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40 26:58.636,80 07:07.401,40.4496,-80.1187
2301,4,1,933,9,1,1,0,1,1,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:22.362,80 00:36.587,40.4395,-80.0102
2301,4,2,416,4,2,1,1,1,1,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 25:43.772,79 56:00.048,40.4288,-79.9333
2429,1,2,652,6,3,1,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 30:37.331,80 05:48.445,40.5104,-80.0968
2301,2,2,1915,19,3,3,4,4,1,1,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 27:19.500,79 55:31.000,40.4554,-79.9253
2418,2,5,1846,18,3,1,0,6,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 32:46.917,79 48:08.060,40.5464,-79.8022
2301,2,4,1000,10,1,1,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:28.255,80 02:48.764,40.4412,-80.0469
2404,3,3,1420,14,1,1,0,1,1,2,2,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 29:48.832,80 03:29.325,40.4969,-80.0581
2220,3,5,1557,15,1,1,0,1,1,13,2,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,1,3,0,0,0,0,0,1,0,1,40 37:10.575,79 50:00.834,40.6196,-79.8336
2403,4,7,614,6,3,1,0,7,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40 21:10.936,79 57:42.895,40.353,-79.9619
2441,5,3,926,9,1,1,0,7,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 34:13.623,80 12:54.630,40.5705,-80.2152
2465,2,2,1950,19,3,1,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:21.566,80 04:50.822,40.4393,-80.0808
2301,5,1,1604,16,1,2,1,1,1,8,4,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,40 25:42.556,79 56:47.086,40.4285,-79.9464
2301,6,5,1055,10,1,1,0,1,1,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40 25:32.060,79 54:25.203,40.4256,-79.907
2301,2,4,1918,19,3,1,0,4,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:39.126,80 01:41.424,40.4441,-80.0281
2459,2,5,2110,21,2,1,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 33:08.582,80 08:43.485,40.5524,-80.1454
2473,4,5,952,9,1,2,1,4,1,3,2,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,40 20:53.403,79 56:50.231,40.3482,-79.9473
2301,6,4,1740,17,1,1,0,1,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 26:55.240,79 59:21.778,40.4487,-79.9894
2108,6,5,1232,12,1,2,1,4,1,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 34:05.515,80 01:20.109,40.5682,-80.0223
2301,4,4,2240,22,3,1,0,5,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,1,0,0,0,40 26:34.094,80 00:31.957,40.4428,-80.0089
2481,5,3,1756,17,1,1,0,1,1,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 35:02.243,80 06:09.442,40.584,-80.1026
2115,1,7,832,8,1,1,0,1,1,2,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 26:33.686,80 09:36.028,40.4427,-80.16
2301,1,6,1200,12,1,1,0,1,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:26.400,80 00:39.100,40.424,-80.0109
2206,1,7,37,0,2,4,3,7,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 34:19.760,79 47:20.401,40.5722,-79.789
